3.906779661016948, 0.28448275862068995
3.8220338983050843, 0.1896551724137936
3.686440677966101, 0.05172413793103514
3.6610169491525415, 4.440892098500626e-16
3.6271186440677963, 0.17241379310344884
3.5847457627118637, 0.28448275862068995
3.4830508474576263, 0.431034482758621
3.3305084745762707, 0.5862068965517242
3.186440677966101, 0.6896551724137936
3.0084745762711864, 0.78448275862069
2.8220338983050843, 0.8706896551724137
2.6525423728813555, 0.9224137931034484
2.5084745762711864, 0.9655172413793105
2.3305084745762707, 0.9913793103448278
2.177966101694915, 0.9913793103448278
2, 0.9827586206896552
1.8559322033898304, 0.9482758620689657
1.6440677966101696, 0.8793103448275863
1.5084745762711864, 0.8103448275862073
1.3644067796610169, 0.7500000000000004
1.2457627118644066, 0.6724137931034484
1.0932203389830508, 0.5689655172413794
0.9491525423728814, 0.4482758620689662
0.847457627118644, 0.3448275862068968
0.7711864406779662, 0.2327586206896557
0.7118644067796611, 0.07758620689655249
